Source Name	Characteristics[Organism]	Term Source REF	Term Accession Number	Characteristics[Genus]	Characteristics[Species]	Characteristics[Observation Unit Type]	Characteristics[Variety Name]	Characteristics[Original Coding]	Characteristics[Reference Database 1]	Characteristics[Reference Database 2]	Protocol REF	Sample Name	Factor Value[year]	Factor Value[loc]	Factor Value[rep]	Factor Value[block]
genotype_284	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Sukces	GW0286	http://wheatpedigree.net/sort/show/91444	NA	Phenotyping	sample_2595	2010	AND	1	10
genotype_284	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Sukces	GW0286	http://wheatpedigree.net/sort/show/91444	NA	Phenotyping	sample_2893	2010	AND	2	25
genotype_284	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Sukces	GW0286	http://wheatpedigree.net/sort/show/91444	NA	Phenotyping	sample_1876	2009	WOH	1	28
genotype_284	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Sukces	GW0286	http://wheatpedigree.net/sort/show/91444	NA	Phenotyping	sample_3472	2010	JAN	1	14
genotype_284	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Sukces	GW0286	http://wheatpedigree.net/sort/show/91444	NA	Phenotyping	sample_728	2009	AND	2	73
genotype_284	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Sukces	GW0286	http://wheatpedigree.net/sort/show/91444	NA	Phenotyping	sample_2237	2009	WOH	2	64
genotype_284	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Sukces	GW0286	http://wheatpedigree.net/sort/show/91444	NA	Phenotyping	sample_3413	2010	JAN	2	11
genotype_284	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Sukces	GW0286	http://wheatpedigree.net/sort/show/91444	NA	Phenotyping	sample_5129	2010	SEL	1	33
genotype_284	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Sukces	GW0286	http://wheatpedigree.net/sort/show/91444	NA	Phenotyping	sample_6285	2010	WOH	2	69
genotype_284	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Sukces	GW0286	http://wheatpedigree.net/sort/show/91444	NA	Phenotyping	sample_5518	2010	SEL	2	72
genotype_285	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Tonacja	GW0287	http://wheatpedigree.net/sort/show/91445	NA	Phenotyping	sample_1728	2009	WOH	1	13
genotype_285	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Tonacja	GW0287	http://wheatpedigree.net/sort/show/91445	NA	Phenotyping	sample_1388	2009	SEL	2	59
genotype_285	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Tonacja	GW0287	http://wheatpedigree.net/sort/show/91445	NA	Phenotyping	sample_719	2009	AND	2	72
genotype_285	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Tonacja	GW0287	http://wheatpedigree.net/sort/show/91445	NA	Phenotyping	sample_1057	2009	SEL	1	26
genotype_285	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Tonacja	GW0287	http://wheatpedigree.net/sort/show/91445	NA	Phenotyping	sample_4808	2010	SEL	1	1
genotype_285	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Tonacja	GW0287	http://wheatpedigree.net/sort/show/91445	NA	Phenotyping	sample_5587	2010	SEL	2	79
genotype_285	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Tonacja	GW0287	http://wheatpedigree.net/sort/show/91445	NA	Phenotyping	sample_4036	2010	SAU	2	2
genotype_285	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Tonacja	GW0287	http://wheatpedigree.net/sort/show/91445	NA	Phenotyping	sample_2974	2010	AND	1	29
genotype_285	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Tonacja	GW0287	http://wheatpedigree.net/sort/show/91445	NA	Phenotyping	sample_3032	2010	AND	2	32
genotype_285	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Tonacja	GW0287	http://wheatpedigree.net/sort/show/91445	NA	Phenotyping	sample_3256	2010	JAN	2	3
genotype_285	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Tonacja	GW0287	http://wheatpedigree.net/sort/show/91445	NA	Phenotyping	sample_6250	2010	WOH	2	65
genotype_285	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Tonacja	GW0287	http://wheatpedigree.net/sort/show/91445	NA	Phenotyping	sample_48	2009	AND	1	5
genotype_285	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Tonacja	GW0287	http://wheatpedigree.net/sort/show/91445	NA	Phenotyping	sample_2158	2009	WOH	2	56
genotype_285	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Tonacja	GW0287	http://wheatpedigree.net/sort/show/91445	NA	Phenotyping	sample_3234	2010	JAN	1	2
genotype_285	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Tonacja	GW0287	http://wheatpedigree.net/sort/show/91445	NA	Phenotyping	sample_5878	2010	WOH	1	28
genotype_285	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Tonacja	GW0287	http://wheatpedigree.net/sort/show/91445	NA	Phenotyping	sample_4314	2010	SAU	1	16
genotype_286	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Wydma	GW0288	http://wheatpedigree.net/sort/show/91082	NA	Phenotyping	sample_1928	2009	WOH	1	33
genotype_286	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Wydma	GW0288	http://wheatpedigree.net/sort/show/91082	NA	Phenotyping	sample_2536	2010	AND	1	7
genotype_286	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Wydma	GW0288	http://wheatpedigree.net/sort/show/91082	NA	Phenotyping	sample_3857	2010	JAN	2	33
genotype_286	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Wydma	GW0288	http://wheatpedigree.net/sort/show/91082	NA	Phenotyping	sample_347	2009	AND	1	35
genotype_286	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Wydma	GW0288	http://wheatpedigree.net/sort/show/91082	NA	Phenotyping	sample_6384	2010	WOH	2	79
genotype_286	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Wydma	GW0288	http://wheatpedigree.net/sort/show/91082	NA	Phenotyping	sample_1005	2009	SEL	1	21
genotype_286	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Wydma	GW0288	http://wheatpedigree.net/sort/show/91082	NA	Phenotyping	sample_3015	2010	AND	2	31
genotype_286	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Wydma	GW0288	http://wheatpedigree.net/sort/show/91082	NA	Phenotyping	sample_2219	2009	WOH	2	62
genotype_286	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Wydma	GW0288	http://wheatpedigree.net/sort/show/91082	NA	Phenotyping	sample_5369	2010	SEL	2	57
genotype_286	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Wydma	GW0288	http://wheatpedigree.net/sort/show/91082	NA	Phenotyping	sample_4176	2010	SAU	1	9
genotype_286	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Wydma	GW0288	http://wheatpedigree.net/sort/show/91082	NA	Phenotyping	sample_1235	2009	SEL	2	44
genotype_286	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Wydma	GW0288	http://wheatpedigree.net/sort/show/91082	NA	Phenotyping	sample_656	2009	AND	2	66
genotype_286	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Wydma	GW0288	http://wheatpedigree.net/sort/show/91082	NA	Phenotyping	sample_3257	2010	JAN	1	3
genotype_286	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Wydma	GW0288	http://wheatpedigree.net/sort/show/91082	NA	Phenotyping	sample_4237	2010	SAU	2	12
genotype_286	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Wydma	GW0288	http://wheatpedigree.net/sort/show/91082	NA	Phenotyping	sample_5807	2010	WOH	1	21
genotype_286	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Wydma	GW0288	http://wheatpedigree.net/sort/show/91082	NA	Phenotyping	sample_5188	2010	SEL	1	39
genotype_287	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Zawisza	GW0289	http://wheatpedigree.net/sort/show/113635	NA	Phenotyping	sample_2257	2009	WOH	2	66
genotype_287	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Zawisza	GW0289	http://wheatpedigree.net/sort/show/113635	NA	Phenotyping	sample_1126	2009	SEL	1	33
genotype_287	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Zawisza	GW0289	http://wheatpedigree.net/sort/show/113635	NA	Phenotyping	sample_5698	2010	WOH	1	10
genotype_287	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Zawisza	GW0289	http://wheatpedigree.net/sort/show/113635	NA	Phenotyping	sample_3938	2010	JAN	2	37
genotype_287	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Zawisza	GW0289	http://wheatpedigree.net/sort/show/113635	NA	Phenotyping	sample_2714	2010	AND	2	16
genotype_287	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Zawisza	GW0289	http://wheatpedigree.net/sort/show/113635	NA	Phenotyping	sample_58	2009	AND	1	6
genotype_287	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Zawisza	GW0289	http://wheatpedigree.net/sort/show/113635	NA	Phenotyping	sample_4416	2010	SAU	1	21
genotype_287	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Zawisza	GW0289	http://wheatpedigree.net/sort/show/113635	NA	Phenotyping	sample_6385	2010	WOH	2	79
genotype_287	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Zawisza	GW0289	http://wheatpedigree.net/sort/show/113635	NA	Phenotyping	sample_4193	2010	SAU	2	10
genotype_287	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Zawisza	GW0289	http://wheatpedigree.net/sort/show/113635	NA	Phenotyping	sample_4839	2010	SEL	1	4
genotype_287	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Zawisza	GW0289	http://wheatpedigree.net/sort/show/113635	NA	Phenotyping	sample_1747	2009	WOH	1	15
genotype_287	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Zawisza	GW0289	http://wheatpedigree.net/sort/show/113635	NA	Phenotyping	sample_5485	2010	SEL	2	69
genotype_287	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Zawisza	GW0289	http://wheatpedigree.net/sort/show/113635	NA	Phenotyping	sample_3954	2010	JAN	1	38
genotype_287	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Zawisza	GW0289	http://wheatpedigree.net/sort/show/113635	NA	Phenotyping	sample_2656	2010	AND	1	13
genotype_287	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Zawisza	GW0289	http://wheatpedigree.net/sort/show/113635	NA	Phenotyping	sample_1455	2009	SEL	2	66
genotype_287	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Zawisza	GW0289	http://wheatpedigree.net/sort/show/113635	NA	Phenotyping	sample_609	2009	AND	2	61
genotype_288	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Zyta	GW0290	http://wheatpedigree.net/sort/show/88315	NA	Phenotyping	sample_554	2009	AND	2	56
genotype_288	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Zyta	GW0290	http://wheatpedigree.net/sort/show/88315	NA	Phenotyping	sample_4855	2010	SEL	1	6
genotype_288	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Zyta	GW0290	http://wheatpedigree.net/sort/show/88315	NA	Phenotyping	sample_4076	2010	SAU	1	4
genotype_288	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Zyta	GW0290	http://wheatpedigree.net/sort/show/88315	NA	Phenotyping	sample_5538	2010	SEL	2	74
genotype_288	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Zyta	GW0290	http://wheatpedigree.net/sort/show/88315	NA	Phenotyping	sample_2737	2010	AND	2	17
genotype_288	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Zyta	GW0290	http://wheatpedigree.net/sort/show/88315	NA	Phenotyping	sample_3473	2010	JAN	1	14
genotype_288	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Zyta	GW0290	http://wheatpedigree.net/sort/show/88315	NA	Phenotyping	sample_5948	2010	WOH	1	35
genotype_288	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Zyta	GW0290	http://wheatpedigree.net/sort/show/88315	NA	Phenotyping	sample_1887	2009	WOH	1	29
genotype_288	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Zyta	GW0290	http://wheatpedigree.net/sort/show/88315	NA	Phenotyping	sample_3112	2010	AND	1	36
genotype_288	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Zyta	GW0290	http://wheatpedigree.net/sort/show/88315	NA	Phenotyping	sample_6368	2010	WOH	2	77
genotype_288	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Zyta	GW0290	http://wheatpedigree.net/sort/show/88315	NA	Phenotyping	sample_1507	2009	SEL	2	71
genotype_288	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Zyta	GW0290	http://wheatpedigree.net/sort/show/88315	NA	Phenotyping	sample_4336	2010	SAU	2	17
genotype_288	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Zyta	GW0290	http://wheatpedigree.net/sort/show/88315	NA	Phenotyping	sample_106	2009	AND	1	11
genotype_288	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Zyta	GW0290	http://wheatpedigree.net/sort/show/88315	NA	Phenotyping	sample_3874	2010	JAN	2	34
genotype_288	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Zyta	GW0290	http://wheatpedigree.net/sort/show/88315	NA	Phenotyping	sample_2038	2009	WOH	2	44
genotype_288	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Zyta	GW0290	http://wheatpedigree.net/sort/show/88315	NA	Phenotyping	sample_1169	2009	SEL	1	37
genotype_289	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Aperitiv	GW0291	NA	NA	Phenotyping	sample_6286	2010	WOH	2	69
genotype_289	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Aperitiv	GW0291	NA	NA	Phenotyping	sample_4290	2010	SAU	2	15
genotype_289	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Aperitiv	GW0291	NA	NA	Phenotyping	sample_4969	2010	SEL	1	17
genotype_289	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Aperitiv	GW0291	NA	NA	Phenotyping	sample_3755	2010	JAN	1	28
genotype_289	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Aperitiv	GW0291	NA	NA	Phenotyping	sample_1345	2009	SEL	2	55
genotype_289	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Aperitiv	GW0291	NA	NA	Phenotyping	sample_2375	2009	WOH	2	78
genotype_289	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Aperitiv	GW0291	NA	NA	Phenotyping	sample_3655	2010	JAN	2	23
genotype_289	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Aperitiv	GW0291	NA	NA	Phenotyping	sample_1147	2009	SEL	1	35
genotype_289	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Aperitiv	GW0291	NA	NA	Phenotyping	sample_5958	2010	WOH	1	36
genotype_289	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Aperitiv	GW0291	NA	NA	Phenotyping	sample_4453	2010	SAU	1	23
genotype_289	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Aperitiv	GW0291	NA	NA	Phenotyping	sample_307	2009	AND	1	31
genotype_289	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Aperitiv	GW0291	NA	NA	Phenotyping	sample_619	2009	AND	2	62
genotype_289	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Aperitiv	GW0291	NA	NA	Phenotyping	sample_1867	2009	WOH	1	27
genotype_289	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Aperitiv	GW0291	NA	NA	Phenotyping	sample_2457	2010	AND	1	3
genotype_289	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Aperitiv	GW0291	NA	NA	Phenotyping	sample_5579	2010	SEL	2	78
genotype_289	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Aperitiv	GW0291	NA	NA	Phenotyping	sample_2894	2010	AND	2	25
genotype_29	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Drifter	GW0029	http://wheatpedigree.net/sort/show/79215	https://www.proplanta.de/Pflanzenbauberater/Sorten/Drifter-Winterweichweizen_sks_2528WW1.html	Phenotyping	sample_2241	2009	WOH	2	65
genotype_29	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Drifter	GW0029	http://wheatpedigree.net/sort/show/79215	https://www.proplanta.de/Pflanzenbauberater/Sorten/Drifter-Winterweichweizen_sks_2528WW1.html	Phenotyping	sample_5862	2010	WOH	1	27
genotype_29	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Drifter	GW0029	http://wheatpedigree.net/sort/show/79215	https://www.proplanta.de/Pflanzenbauberater/Sorten/Drifter-Winterweichweizen_sks_2528WW1.html	Phenotyping	sample_6111	2010	WOH	2	52
genotype_29	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Drifter	GW0029	http://wheatpedigree.net/sort/show/79215	https://www.proplanta.de/Pflanzenbauberater/Sorten/Drifter-Winterweichweizen_sks_2528WW1.html	Phenotyping	sample_1511	2009	SEL	2	72
genotype_29	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Drifter	GW0029	http://wheatpedigree.net/sort/show/79215	https://www.proplanta.de/Pflanzenbauberater/Sorten/Drifter-Winterweichweizen_sks_2528WW1.html	Phenotyping	sample_2403	2010	AND	1	1
genotype_29	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Drifter	GW0029	http://wheatpedigree.net/sort/show/79215	https://www.proplanta.de/Pflanzenbauberater/Sorten/Drifter-Winterweichweizen_sks_2528WW1.html	Phenotyping	sample_4782	2010	SAU	1	40
genotype_29	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Drifter	GW0029	http://wheatpedigree.net/sort/show/79215	https://www.proplanta.de/Pflanzenbauberater/Sorten/Drifter-Winterweichweizen_sks_2528WW1.html	Phenotyping	sample_122	2009	AND	1	13
genotype_29	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Drifter	GW0029	http://wheatpedigree.net/sort/show/79215	https://www.proplanta.de/Pflanzenbauberater/Sorten/Drifter-Winterweichweizen_sks_2528WW1.html	Phenotyping	sample_1062	2009	SEL	1	27
genotype_29	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Drifter	GW0029	http://wheatpedigree.net/sort/show/79215	https://www.proplanta.de/Pflanzenbauberater/Sorten/Drifter-Winterweichweizen_sks_2528WW1.html	Phenotyping	sample_2522	2010	AND	2	7
genotype_29	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Drifter	GW0029	http://wheatpedigree.net/sort/show/79215	https://www.proplanta.de/Pflanzenbauberater/Sorten/Drifter-Winterweichweizen_sks_2528WW1.html	Phenotyping	sample_5332	2010	SEL	2	54
genotype_29	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Drifter	GW0029	http://wheatpedigree.net/sort/show/79215	https://www.proplanta.de/Pflanzenbauberater/Sorten/Drifter-Winterweichweizen_sks_2528WW1.html	Phenotyping	sample_3242	2010	JAN	2	3
genotype_29	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Drifter	GW0029	http://wheatpedigree.net/sort/show/79215	https://www.proplanta.de/Pflanzenbauberater/Sorten/Drifter-Winterweichweizen_sks_2528WW1.html	Phenotyping	sample_5152	2010	SEL	1	36
