Sample Name	Protocol REF	Parameter Value[HD]	Unit	Term Source REF	Term Accession Number	Parameter Value[PH]	Unit	Term Source REF	Term Accession Number	Parameter Value[TKW]	Unit	Term Source REF	Term Accession Number	Parameter Value[EW]	Unit	Term Source REF	Term Accession Number	Parameter Value[GPE]	Unit	Term Source REF	Parameter Value[GY]	Unit	Term Source REF	Parameter Value[SW]	Unit	Term Source REF	Parameter Value[GH]	Unit	Term Source REF	Term Accession Number	Parameter Value[STC]	Unit	Term Source REF	Term Accession Number	Parameter Value[PC]	Unit	Term Source REF	Term Accession Number	Parameter Value[SDS]	Unit	Term Source REF	Term Accession Number	Parameter Value[HAG]	Unit	Term Source REF	Term Accession Number	Parameter Value[ZEL]	Unit	Term Source REF	Term Accession Number
sample_3437	Phenotyping	147	days	UO	http://purl.obolibrary.org/obo/UO_0000033	100	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	51.8	g	UO	http://purl.obolibrary.org/obo/UO_0000021		g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	95.5	dt/ha	UO		kg/hL	UO	51.0	%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187	13.06	%	UO	http://purl.obolibrary.org/obo/UO_0000187	82.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098		sec	UO	http://purl.obolibrary.org/obo/UO_0000010	65.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_3438	Phenotyping	145	days	UO	http://purl.obolibrary.org/obo/UO_0000033	110	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	43.6	g	UO	http://purl.obolibrary.org/obo/UO_0000021		g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	95.0	dt/ha	UO		kg/hL	UO	57.0	%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187	12.52	%	UO	http://purl.obolibrary.org/obo/UO_0000187	77.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098		sec	UO	http://purl.obolibrary.org/obo/UO_0000010	63.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_3439	Phenotyping	146	days	UO	http://purl.obolibrary.org/obo/UO_0000033	115	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	45.6	g	UO	http://purl.obolibrary.org/obo/UO_0000021		g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	99.1666666666667	dt/ha	UO		kg/hL	UO	52.0	%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187	12.12	%	UO	http://purl.obolibrary.org/obo/UO_0000187	87.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098		sec	UO	http://purl.obolibrary.org/obo/UO_0000010	66.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_344	Phenotyping	151	days	UO	http://purl.obolibrary.org/obo/UO_0000033	90	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	47.0	g	UO	http://purl.obolibrary.org/obo/UO_0000021		g	UO	http://purl.obolibrary.org/obo/UO_0000021	65.22	number	UO	101.166666666667	dt/ha	UO	76.7	kg/hL	UO	49.0	%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187	11.04	%	UO	http://purl.obolibrary.org/obo/UO_0000187	60.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098		sec	UO	http://purl.obolibrary.org/obo/UO_0000010	39.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_3440	Phenotyping	143	days	UO	http://purl.obolibrary.org/obo/UO_0000033	95	cm	UO	http://purl.obolibrary.org/obo/UO_0000015		g	UO	http://purl.obolibrary.org/obo/UO_0000021		g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	101.0	dt/ha	UO		kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098		sec	UO	http://purl.obolibrary.org/obo/UO_0000010		ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_3441	Phenotyping	154	days	UO	http://purl.obolibrary.org/obo/UO_0000033	90	cm	UO	http://purl.obolibrary.org/obo/UO_0000015		g	UO	http://purl.obolibrary.org/obo/UO_0000021		g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	103.833333333333	dt/ha	UO		kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098		sec	UO	http://purl.obolibrary.org/obo/UO_0000010		ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_3442	Phenotyping	153	days	UO	http://purl.obolibrary.org/obo/UO_0000033	90	cm	UO	http://purl.obolibrary.org/obo/UO_0000015		g	UO	http://purl.obolibrary.org/obo/UO_0000021		g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	97.8333333333333	dt/ha	UO		kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098		sec	UO	http://purl.obolibrary.org/obo/UO_0000010		ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_3443	Phenotyping	150	days	UO	http://purl.obolibrary.org/obo/UO_0000033	105	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	42.6	g	UO	http://purl.obolibrary.org/obo/UO_0000021		g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	107.5	dt/ha	UO		kg/hL	UO	43.0	%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187	11.94	%	UO	http://purl.obolibrary.org/obo/UO_0000187	81.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098		sec	UO	http://purl.obolibrary.org/obo/UO_0000010	35.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_3444	Phenotyping	148	days	UO	http://purl.obolibrary.org/obo/UO_0000033	85	cm	UO	http://purl.obolibrary.org/obo/UO_0000015		g	UO	http://purl.obolibrary.org/obo/UO_0000021		g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	102.5	dt/ha	UO		kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098		sec	UO	http://purl.obolibrary.org/obo/UO_0000010		ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_3445	Phenotyping	152	days	UO	http://purl.obolibrary.org/obo/UO_0000033	85	cm	UO	http://purl.obolibrary.org/obo/UO_0000015		g	UO	http://purl.obolibrary.org/obo/UO_0000021		g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	87.5	dt/ha	UO		kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098		sec	UO	http://purl.obolibrary.org/obo/UO_0000010		ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_3446	Phenotyping	149	days	UO	http://purl.obolibrary.org/obo/UO_0000033	70	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	40.2	g	UO	http://purl.obolibrary.org/obo/UO_0000021		g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	79.3333333333333	dt/ha	UO		kg/hL	UO	52.0	%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187	12.97	%	UO	http://purl.obolibrary.org/obo/UO_0000187	87.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098		sec	UO	http://purl.obolibrary.org/obo/UO_0000010	66.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_3447	Phenotyping	151	days	UO	http://purl.obolibrary.org/obo/UO_0000033	90	cm	UO	http://purl.obolibrary.org/obo/UO_0000015		g	UO	http://purl.obolibrary.org/obo/UO_0000021		g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	94.5	dt/ha	UO		kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098		sec	UO	http://purl.obolibrary.org/obo/UO_0000010		ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_3448	Phenotyping	152	days	UO	http://purl.obolibrary.org/obo/UO_0000033	85	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	40.6	g	UO	http://purl.obolibrary.org/obo/UO_0000021		g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	85.1666666666667	dt/ha	UO		kg/hL	UO	49.0	%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187	11.58	%	UO	http://purl.obolibrary.org/obo/UO_0000187	68.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098		sec	UO	http://purl.obolibrary.org/obo/UO_0000010	40.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_3449	Phenotyping	148	days	UO	http://purl.obolibrary.org/obo/UO_0000033	95	cm	UO	http://purl.obolibrary.org/obo/UO_0000015		g	UO	http://purl.obolibrary.org/obo/UO_0000021		g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	100.5	dt/ha	UO		kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098		sec	UO	http://purl.obolibrary.org/obo/UO_0000010		ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_345	Phenotyping	150	days	UO	http://purl.obolibrary.org/obo/UO_0000033	112	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	50.0	g	UO	http://purl.obolibrary.org/obo/UO_0000021		g	UO	http://purl.obolibrary.org/obo/UO_0000021	39.11	number	UO	96.1666666666667	dt/ha	UO	82.8	kg/hL	UO	57.0	%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187	13.24	%	UO	http://purl.obolibrary.org/obo/UO_0000187	82.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098		sec	UO	http://purl.obolibrary.org/obo/UO_0000010	60.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_3450	Phenotyping	153	days	UO	http://purl.obolibrary.org/obo/UO_0000033	85	cm	UO	http://purl.obolibrary.org/obo/UO_0000015		g	UO	http://purl.obolibrary.org/obo/UO_0000021		g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	96.1666666666667	dt/ha	UO		kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098		sec	UO	http://purl.obolibrary.org/obo/UO_0000010		ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_3451	Phenotyping	146	days	UO	http://purl.obolibrary.org/obo/UO_0000033	80	cm	UO	http://purl.obolibrary.org/obo/UO_0000015		g	UO	http://purl.obolibrary.org/obo/UO_0000021		g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	96.0	dt/ha	UO		kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098		sec	UO	http://purl.obolibrary.org/obo/UO_0000010		ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_3452	Phenotyping	146	days	UO	http://purl.obolibrary.org/obo/UO_0000033	80	cm	UO	http://purl.obolibrary.org/obo/UO_0000015		g	UO	http://purl.obolibrary.org/obo/UO_0000021		g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	106.666666666667	dt/ha	UO		kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098		sec	UO	http://purl.obolibrary.org/obo/UO_0000010		ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_3453	Phenotyping	146	days	UO	http://purl.obolibrary.org/obo/UO_0000033	70	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	43.2	g	UO	http://purl.obolibrary.org/obo/UO_0000021		g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	84.1666666666667	dt/ha	UO		kg/hL	UO	54.0	%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187	12.5	%	UO	http://purl.obolibrary.org/obo/UO_0000187	88.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098		sec	UO	http://purl.obolibrary.org/obo/UO_0000010	65.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_3454	Phenotyping	148	days	UO	http://purl.obolibrary.org/obo/UO_0000033	105	cm	UO	http://purl.obolibrary.org/obo/UO_0000015		g	UO	http://purl.obolibrary.org/obo/UO_0000021		g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	95.6666666666667	dt/ha	UO		kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098		sec	UO	http://purl.obolibrary.org/obo/UO_0000010		ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_3455	Phenotyping	161	days	UO	http://purl.obolibrary.org/obo/UO_0000033	95	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	36.6	g	UO	http://purl.obolibrary.org/obo/UO_0000021		g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	66.1666666666667	dt/ha	UO		kg/hL	UO	59.0	%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187	14.3	%	UO	http://purl.obolibrary.org/obo/UO_0000187	83.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098		sec	UO	http://purl.obolibrary.org/obo/UO_0000010	62.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_3456	Phenotyping	150	days	UO	http://purl.obolibrary.org/obo/UO_0000033	80	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	37.0	g	UO	http://purl.obolibrary.org/obo/UO_0000021		g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	82.3333333333333	dt/ha	UO		kg/hL	UO	47.0	%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187	12.98	%	UO	http://purl.obolibrary.org/obo/UO_0000187	78.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098		sec	UO	http://purl.obolibrary.org/obo/UO_0000010	48.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_3457	Phenotyping	148	days	UO	http://purl.obolibrary.org/obo/UO_0000033	75	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	42.6	g	UO	http://purl.obolibrary.org/obo/UO_0000021		g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	83.8333333333333	dt/ha	UO		kg/hL	UO	50.0	%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187	12.32	%	UO	http://purl.obolibrary.org/obo/UO_0000187	82.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098		sec	UO	http://purl.obolibrary.org/obo/UO_0000010	51.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_3458	Phenotyping	155	days	UO	http://purl.obolibrary.org/obo/UO_0000033	70	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	44.0	g	UO	http://purl.obolibrary.org/obo/UO_0000021		g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	75.8333333333333	dt/ha	UO		kg/hL	UO	49.0	%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187	11.87	%	UO	http://purl.obolibrary.org/obo/UO_0000187	52.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098		sec	UO	http://purl.obolibrary.org/obo/UO_0000010	34.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_3459	Phenotyping	148	days	UO	http://purl.obolibrary.org/obo/UO_0000033	75	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	42.2	g	UO	http://purl.obolibrary.org/obo/UO_0000021		g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	79.8333333333333	dt/ha	UO		kg/hL	UO	50.0	%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187	12.96	%	UO	http://purl.obolibrary.org/obo/UO_0000187	49.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098		sec	UO	http://purl.obolibrary.org/obo/UO_0000010	47.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_346	Phenotyping	146	days	UO	http://purl.obolibrary.org/obo/UO_0000033	112	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	50.0	g	UO	http://purl.obolibrary.org/obo/UO_0000021		g	UO	http://purl.obolibrary.org/obo/UO_0000021	53.44	number	UO	104.5	dt/ha	UO	80.7	kg/hL	UO	50.0	%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187	10.06	%	UO	http://purl.obolibrary.org/obo/UO_0000187	62.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098		sec	UO	http://purl.obolibrary.org/obo/UO_0000010	30.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_3460	Phenotyping	144	days	UO	http://purl.obolibrary.org/obo/UO_0000033	90	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	53.8	g	UO	http://purl.obolibrary.org/obo/UO_0000021		g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	98.5	dt/ha	UO		kg/hL	UO	41.0	%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187	12.21	%	UO	http://purl.obolibrary.org/obo/UO_0000187	77.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098		sec	UO	http://purl.obolibrary.org/obo/UO_0000010	41.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_3461	Phenotyping	151	days	UO	http://purl.obolibrary.org/obo/UO_0000033	95	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	42.2	g	UO	http://purl.obolibrary.org/obo/UO_0000021		g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	88.0	dt/ha	UO		kg/hL	UO	48.0	%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187	12.9	%	UO	http://purl.obolibrary.org/obo/UO_0000187	87.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098		sec	UO	http://purl.obolibrary.org/obo/UO_0000010	65.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_3462	Phenotyping	147	days	UO	http://purl.obolibrary.org/obo/UO_0000033	80	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	40.0	g	UO	http://purl.obolibrary.org/obo/UO_0000021		g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	81.5	dt/ha	UO		kg/hL	UO	50.0	%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187	13.29	%	UO	http://purl.obolibrary.org/obo/UO_0000187	82.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098		sec	UO	http://purl.obolibrary.org/obo/UO_0000010	56.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_3463	Phenotyping	154	days	UO	http://purl.obolibrary.org/obo/UO_0000033	80	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	34.2	g	UO	http://purl.obolibrary.org/obo/UO_0000021		g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	79.8333333333333	dt/ha	UO		kg/hL	UO	53.0	%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187	13.46	%	UO	http://purl.obolibrary.org/obo/UO_0000187	88.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098		sec	UO	http://purl.obolibrary.org/obo/UO_0000010	57.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_3464	Phenotyping	153	days	UO	http://purl.obolibrary.org/obo/UO_0000033	95	cm	UO	http://purl.obolibrary.org/obo/UO_0000015		g	UO	http://purl.obolibrary.org/obo/UO_0000021		g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	89.1666666666667	dt/ha	UO		kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098		sec	UO	http://purl.obolibrary.org/obo/UO_0000010		ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_3465	Phenotyping	148	days	UO	http://purl.obolibrary.org/obo/UO_0000033	85	cm	UO	http://purl.obolibrary.org/obo/UO_0000015		g	UO	http://purl.obolibrary.org/obo/UO_0000021		g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	102.0	dt/ha	UO		kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098		sec	UO	http://purl.obolibrary.org/obo/UO_0000010		ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_3466	Phenotyping	152	days	UO	http://purl.obolibrary.org/obo/UO_0000033	100	cm	UO	http://purl.obolibrary.org/obo/UO_0000015		g	UO	http://purl.obolibrary.org/obo/UO_0000021		g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	88.5	dt/ha	UO		kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098		sec	UO	http://purl.obolibrary.org/obo/UO_0000010		ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_3467	Phenotyping	146	days	UO	http://purl.obolibrary.org/obo/UO_0000033	70	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	39.8	g	UO	http://purl.obolibrary.org/obo/UO_0000021		g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	77.6666666666667	dt/ha	UO		kg/hL	UO	45.0	%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187	12.55	%	UO	http://purl.obolibrary.org/obo/UO_0000187	78.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098		sec	UO	http://purl.obolibrary.org/obo/UO_0000010	29.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_3468	Phenotyping	147	days	UO	http://purl.obolibrary.org/obo/UO_0000033	100	cm	UO	http://purl.obolibrary.org/obo/UO_0000015		g	UO	http://purl.obolibrary.org/obo/UO_0000021		g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	74.1666666666667	dt/ha	UO		kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098		sec	UO	http://purl.obolibrary.org/obo/UO_0000010		ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_3469	Phenotyping	145	days	UO	http://purl.obolibrary.org/obo/UO_0000033	80	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	47.8	g	UO	http://purl.obolibrary.org/obo/UO_0000021		g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	89.0	dt/ha	UO		kg/hL	UO	41.0	%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187	12.32	%	UO	http://purl.obolibrary.org/obo/UO_0000187	82.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098		sec	UO	http://purl.obolibrary.org/obo/UO_0000010	40.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_347	Phenotyping	149	days	UO	http://purl.obolibrary.org/obo/UO_0000033	102	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	46.0	g	UO	http://purl.obolibrary.org/obo/UO_0000021		g	UO	http://purl.obolibrary.org/obo/UO_0000021	42.89	number	UO	92.0	dt/ha	UO	81.1	kg/hL	UO	50.0	%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187	11.4	%	UO	http://purl.obolibrary.org/obo/UO_0000187	78.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098		sec	UO	http://purl.obolibrary.org/obo/UO_0000010	50.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_3470	Phenotyping	146	days	UO	http://purl.obolibrary.org/obo/UO_0000033	85	cm	UO	http://purl.obolibrary.org/obo/UO_0000015		g	UO	http://purl.obolibrary.org/obo/UO_0000021		g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	97.8333333333333	dt/ha	UO		kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098		sec	UO	http://purl.obolibrary.org/obo/UO_0000010		ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_3471	Phenotyping	150	days	UO	http://purl.obolibrary.org/obo/UO_0000033	110	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	39.4	g	UO	http://purl.obolibrary.org/obo/UO_0000021		g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	80.1666666666667	dt/ha	UO		kg/hL	UO	54.0	%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187	12.55	%	UO	http://purl.obolibrary.org/obo/UO_0000187	86.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098		sec	UO	http://purl.obolibrary.org/obo/UO_0000010	65.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
