Sample Name	Protocol REF	Parameter Value[FHB]	Parameter Value[DTR]	Parameter Value[SEP]	Assay Name
sample_4351	Phenotyping	14.8166666666667			assay_4351
sample_4352	Phenotyping	17.3611111111111			assay_4352
sample_4353	Phenotyping	9.5			assay_4353
sample_4354	Phenotyping	6.7			assay_4354
sample_4355	Phenotyping	4.48			assay_4355
sample_4356	Phenotyping	2.48888888888889			assay_4356
sample_4357	Phenotyping	17.2388888888889			assay_4357
sample_4358	Phenotyping	18.5277777777778			assay_4358
sample_4359	Phenotyping	19.7222222222222			assay_4359
sample_436	Phenotyping	7.07777777777778			assay_436
sample_4360	Phenotyping	17.2			assay_4360
sample_4361	Phenotyping	26.4			assay_4361
sample_4362	Phenotyping	24.9766666666667			assay_4362
sample_4363	Phenotyping	15.3			assay_4363
sample_4364	Phenotyping	12.1266666666667			assay_4364
sample_4365	Phenotyping	16.9166666666667			assay_4365
sample_4366	Phenotyping	18.3333333333333			assay_4366
sample_4367	Phenotyping	22.5			assay_4367
sample_4368	Phenotyping	18.8			assay_4368
sample_4369	Phenotyping	6.54444444444444			assay_4369
sample_437	Phenotyping	9.77777777777778			assay_437
sample_4370	Phenotyping	5.25			assay_4370
sample_4371	Phenotyping	5.77777777777778			assay_4371
sample_4372	Phenotyping	23.8333333333333			assay_4372
sample_4373	Phenotyping	19.9466666666667			assay_4373
sample_4374	Phenotyping	10.2			assay_4374
sample_4375	Phenotyping	11.3466666666667			assay_4375
sample_4376	Phenotyping	7.60277777777778			assay_4376
sample_4377	Phenotyping	2.64444444444444			assay_4377
sample_4378	Phenotyping	9.38444444444444			assay_4378
sample_4379	Phenotyping	5.21111111111111			assay_4379
sample_438	Phenotyping	9.63333333333333			assay_438
sample_4380	Phenotyping	8.0			assay_4380
sample_4381	Phenotyping	14.5044444444444			assay_4381
sample_4382	Phenotyping	19.9411111111111			assay_4382
sample_4383	Phenotyping	9.63			assay_4383
sample_4384	Phenotyping	14.3044444444444			assay_4384
sample_4385	Phenotyping	19.4			assay_4385
sample_4386	Phenotyping	20.15			assay_4386
sample_4387	Phenotyping	4.5			assay_4387
sample_4388	Phenotyping	2.96111111111111			assay_4388
sample_4389	Phenotyping	22.6666666666667			assay_4389
sample_439	Phenotyping	11.5			assay_439
sample_4390	Phenotyping	3.02222222222222			assay_4390
sample_4391	Phenotyping	0.866666666666667			assay_4391
sample_4392	Phenotyping	2.27777777777778			assay_4392
sample_4393	Phenotyping	10.5555555555556			assay_4393
sample_4394	Phenotyping	8.08888888888889			assay_4394
sample_4395	Phenotyping	13.4166666666667			assay_4395
sample_4396	Phenotyping	25.5666666666667			assay_4396
sample_4397	Phenotyping	29.3222222222222			assay_4397
sample_4398	Phenotyping	23.29			assay_4398
sample_4399	Phenotyping	17.7222222222222			assay_4399
sample_44	Phenotyping	24.75			assay_44
sample_440	Phenotyping	20.2222222222222			assay_440
sample_4400	Phenotyping	15.5166666666667			assay_4400
sample_4401	Phenotyping	20.0			assay_4401
sample_4402	Phenotyping	11.5266666666667			assay_4402
sample_4403	Phenotyping	11.7777777777778			assay_4403
sample_4404	Phenotyping	13.7955555555556			assay_4404
sample_4405	Phenotyping	8.99			assay_4405
sample_4406	Phenotyping	7.29444444444444			assay_4406
sample_4407	Phenotyping	8.55			assay_4407
sample_4408	Phenotyping	5.64888888888889			assay_4408
sample_4409	Phenotyping	5.92444444444444			assay_4409
sample_441	Phenotyping	25.0			assay_441
sample_4410	Phenotyping	11.7333333333333			assay_4410
sample_4411	Phenotyping	5.32			assay_4411
sample_4412	Phenotyping	2.78055555555556			assay_4412
sample_4413	Phenotyping	4.69444444444445			assay_4413
sample_4414	Phenotyping	16.4266666666667			assay_4414
sample_4415	Phenotyping	16.2555555555556			assay_4415
sample_4416	Phenotyping	29.5555555555556			assay_4416
sample_4417	Phenotyping	6.86111111111111			assay_4417
sample_4418	Phenotyping	8.75			assay_4418
sample_4419	Phenotyping	7.07222222222222			assay_4419
sample_442	Phenotyping	6.61111111111111			assay_442
sample_4420	Phenotyping	8.0			assay_4420
sample_4421	Phenotyping	3.61111111111111			assay_4421
sample_4422	Phenotyping	9.16666666666667			assay_4422
sample_4423	Phenotyping	8.55			assay_4423
sample_4424	Phenotyping	6.08			assay_4424
sample_4425	Phenotyping	9.59222222222222			assay_4425
sample_4426	Phenotyping	5.55			assay_4426
sample_4427	Phenotyping	4.0			assay_4427
sample_4428	Phenotyping	5.81388888888889			assay_4428
sample_4429	Phenotyping	3.17777777777778			assay_4429
sample_443	Phenotyping	7.17777777777778			assay_443
sample_4430	Phenotyping	3.34444444444444			assay_4430
sample_4431	Phenotyping	4.41666666666667			assay_4431
sample_4432	Phenotyping	14.4444444444444			assay_4432
sample_4433	Phenotyping	14.1777777777778			assay_4433
sample_4434	Phenotyping	14.0			assay_4434
sample_4435	Phenotyping	6.33333333333333			assay_4435
sample_4436	Phenotyping	12.0711111111111			assay_4436
sample_4437	Phenotyping	10.1333333333333			assay_4437
sample_4438	Phenotyping	18.8888888888889			assay_4438
sample_4439	Phenotyping	19.4444444444444			assay_4439
sample_444	Phenotyping	15.64			assay_444
sample_4440	Phenotyping	20.7777777777778			assay_4440
sample_4441	Phenotyping	7.2			assay_4441
sample_4442	Phenotyping	3.34444444444444			assay_4442
sample_4443	Phenotyping	5.85555555555556			assay_4443
sample_4444	Phenotyping	32.3555555555556			assay_4444
sample_4445	Phenotyping	22.3611111111111			assay_4445
sample_4446	Phenotyping	16.9166666666667			assay_4446
sample_4447	Phenotyping	17.7333333333333			assay_4447
sample_4448	Phenotyping	15.1111111111111			assay_4448
sample_4449	Phenotyping	19.2488888888889			assay_4449
sample_445	Phenotyping	11.0244444444444			assay_445
sample_4450	Phenotyping	6.61111111111111			assay_4450
sample_4451	Phenotyping	10.2666666666667			assay_4451
sample_4452	Phenotyping	9.91555555555556			assay_4452
sample_4453	Phenotyping	6.58777777777778			assay_4453
sample_4454	Phenotyping	6.66666666666667			assay_4454
sample_4455	Phenotyping	4.20833333333333			assay_4455
sample_4456	Phenotyping	14.8733333333333			assay_4456
sample_4457	Phenotyping	12.7972222222222			assay_4457
sample_4458	Phenotyping	9.0			assay_4458
sample_4459	Phenotyping	3.72222222222222			assay_4459
sample_446	Phenotyping	17.6711111111111			assay_446
sample_4460	Phenotyping	4.0			assay_4460
sample_4461	Phenotyping	4.13333333333333			assay_4461
sample_4462	Phenotyping	6.18222222222222			assay_4462
sample_4463	Phenotyping	9.6			assay_4463
sample_4464	Phenotyping	10.7777777777778			assay_4464
sample_4465	Phenotyping	3.86333333333333			assay_4465
sample_4466	Phenotyping	5.48333333333333			assay_4466
sample_4467	Phenotyping	6.6			assay_4467
sample_4468	Phenotyping	2.66			assay_4468
sample_4469	Phenotyping	2.88888888888889			assay_4469
sample_447	Phenotyping	18.1444444444444			assay_447
sample_4470	Phenotyping	2.22222222222222			assay_4470
sample_4471	Phenotyping	12.1955555555556			assay_4471
sample_4472	Phenotyping	4.31777777777778			assay_4472
sample_4473	Phenotyping	12.9833333333333			assay_4473
sample_4474	Phenotyping	7.55555555555556			assay_4474
sample_4475	Phenotyping	5.82222222222222			assay_4475
sample_4476	Phenotyping	4.33333333333333			assay_4476
sample_4477	Phenotyping	6.5			assay_4477
sample_4478	Phenotyping	7.27222222222222			assay_4478
sample_4479	Phenotyping	6.64444444444444			assay_4479
sample_448	Phenotyping	11.1888888888889			assay_448
sample_4480	Phenotyping	3.46666666666667			assay_4480
sample_4481	Phenotyping	3.17777777777778			assay_4481
sample_4482	Phenotyping	4.66666666666667			assay_4482
sample_4483	Phenotyping	2.17777777777778			assay_4483
sample_4484	Phenotyping	5.47555555555556			assay_4484
sample_4485	Phenotyping	2.05111111111111			assay_4485
sample_4486	Phenotyping	3.64444444444444			assay_4486
sample_4487	Phenotyping	4.06111111111111			assay_4487
sample_4488	Phenotyping	4.82222222222222			assay_4488
sample_4489	Phenotyping	3.16666666666667			assay_4489
sample_449	Phenotyping	11.7166666666667			assay_449
sample_4490	Phenotyping	3.50277777777778			assay_4490
sample_4491	Phenotyping	4.04444444444445			assay_4491
sample_4492	Phenotyping	2.70833333333333			assay_4492
sample_4493	Phenotyping	3.05555555555556			assay_4493
sample_4494	Phenotyping	2.33333333333333			assay_4494
sample_4495	Phenotyping	7.65555555555556			assay_4495
sample_4496	Phenotyping	5.28888888888889			assay_4496
sample_4497	Phenotyping	8.79666666666667			assay_4497
sample_4498	Phenotyping	7.0			assay_4498
sample_4499	Phenotyping	5.33333333333333			assay_4499
sample_45	Phenotyping	22.9166666666667			assay_45
sample_450	Phenotyping	15.9			assay_450
sample_4500	Phenotyping	4.06666666666667			assay_4500
sample_4501	Phenotyping	3.33333333333333			assay_4501
sample_4502	Phenotyping	5.95			assay_4502
sample_4503	Phenotyping	7.08333333333333			assay_4503
sample_4504	Phenotyping	5.65777777777778			assay_4504
sample_4505	Phenotyping	5.25			assay_4505
sample_4506	Phenotyping	5.49666666666667			assay_4506
sample_4507	Phenotyping	3.375			assay_4507
sample_4508	Phenotyping	3.33333333333333			assay_4508
sample_4509	Phenotyping	1.99777777777778			assay_4509
sample_451	Phenotyping	11.55			assay_451
sample_4510	Phenotyping	2.56666666666667			assay_4510
sample_4511	Phenotyping	2.83333333333333			assay_4511
sample_4512	Phenotyping	4.06388888888889			assay_4512
sample_4513	Phenotyping	7.03333333333333			assay_4513
sample_4514	Phenotyping	8.49722222222222			assay_4514
sample_4515	Phenotyping	6.0			assay_4515
sample_4516	Phenotyping	9.625			assay_4516
sample_4517	Phenotyping	7.03888888888889			assay_4517
sample_4518	Phenotyping	9.05			assay_4518
sample_4519	Phenotyping	8.98333333333333			assay_4519
sample_452	Phenotyping	10.8722222222222			assay_452
sample_4520	Phenotyping	7.0			assay_4520
sample_4521	Phenotyping	8.0			assay_4521
sample_4522	Phenotyping	4.46111111111111			assay_4522
sample_4523	Phenotyping	5.2			assay_4523
sample_4524	Phenotyping	12.0888888888889			assay_4524
sample_4525	Phenotyping	3.25			assay_4525
sample_4526	Phenotyping	4.31777777777778			assay_4526
sample_4527	Phenotyping	2.90333333333333			assay_4527
sample_4528	Phenotyping	5.17222222222222			assay_4528
sample_4529	Phenotyping	2.90277777777778			assay_4529
sample_453	Phenotyping	19.0277777777778			assay_453
sample_4530	Phenotyping	7.22111111111111			assay_4530
sample_4531	Phenotyping	11.05			assay_4531
sample_4532	Phenotyping	11.1			assay_4532
sample_4533	Phenotyping	16.25			assay_4533
sample_4534	Phenotyping	15.1433333333333			assay_4534
sample_4535	Phenotyping	13.5555555555556			assay_4535
sample_4536	Phenotyping	5.62222222222222			assay_4536
sample_4537	Phenotyping	10.6611111111111			assay_4537
sample_4538	Phenotyping	11.7222222222222			assay_4538
sample_4539	Phenotyping	8.54722222222222			assay_4539
sample_454	Phenotyping	7.1			assay_454
sample_4540	Phenotyping	14.8			assay_4540
sample_4541	Phenotyping	10.8			assay_4541
sample_4542	Phenotyping	8.97222222222222			assay_4542
sample_4543	Phenotyping	10.0			assay_4543
sample_4544	Phenotyping	9.88888888888889			assay_4544
sample_4545	Phenotyping	10.6333333333333			assay_4545
sample_4546	Phenotyping	10.0			assay_4546
sample_4547	Phenotyping	8.17777777777778			assay_4547
sample_4548	Phenotyping	6.47777777777778			assay_4548
sample_4549	Phenotyping	9.06666666666667			assay_4549
sample_455	Phenotyping	9.44444444444444			assay_455
sample_4550	Phenotyping	10.5555555555556			assay_4550
sample_4551	Phenotyping	6.13333333333333			assay_4551
sample_4552	Phenotyping	11.8888888888889			assay_4552
sample_4553	Phenotyping	7.28			assay_4553
sample_4554	Phenotyping	7.2			assay_4554
sample_4555	Phenotyping	8.72666666666667			assay_4555
sample_4556	Phenotyping	7.6			assay_4556
sample_4557	Phenotyping	5.77777777777778			assay_4557
sample_4558	Phenotyping	9.06666666666667			assay_4558
sample_4559	Phenotyping	11.2			assay_4559
sample_456	Phenotyping	9.95666666666667			assay_456
sample_4560	Phenotyping	9.26888888888889			assay_4560
sample_4561	Phenotyping	10.4833333333333			assay_4561
sample_4562	Phenotyping	14.1166666666667			assay_4562
sample_4563	Phenotyping	8.16666666666667			assay_4563
sample_4564	Phenotyping	10.9555555555556			assay_4564
sample_4565	Phenotyping	9.06666666666667			assay_4565
sample_4566	Phenotyping	12.9872222222222			assay_4566
sample_4567	Phenotyping	3.68333333333333			assay_4567
sample_4568	Phenotyping	4.62222222222222			assay_4568
sample_4569	Phenotyping	3.11111111111111			assay_4569
sample_457	Phenotyping	12.3666666666667			assay_457
sample_4570	Phenotyping	11.8888888888889			assay_4570
sample_4571	Phenotyping	10.4266666666667			assay_4571
sample_4572	Phenotyping	11.6			assay_4572
sample_4573	Phenotyping	20.28			assay_4573
sample_4574	Phenotyping	21.8055555555556			assay_4574
sample_4575	Phenotyping	23.55			assay_4575
sample_4576	Phenotyping	21.8244444444444			assay_4576
sample_4577	Phenotyping	23.5444444444444			assay_4577
sample_4578	Phenotyping	21.1111111111111			assay_4578
sample_4579	Phenotyping	21.7333333333333			assay_4579
sample_458	Phenotyping	20.8333333333333			assay_458
sample_4580	Phenotyping	20.5111111111111			assay_4580
sample_4581	Phenotyping	22.3611111111111			assay_4581
sample_4582	Phenotyping	24.9888888888889			assay_4582
sample_4583	Phenotyping	24.8444444444444			assay_4583
sample_4584	Phenotyping	19.8			assay_4584
sample_4585	Phenotyping	23.5444444444444			assay_4585
sample_4586	Phenotyping	21.0833333333333			assay_4586
sample_4587	Phenotyping	22.6666666666667			assay_4587
sample_4588	Phenotyping	23.1111111111111			assay_4588
sample_4589	Phenotyping	4.91111111111111			assay_4589
sample_459	Phenotyping	14.9111111111111			assay_459
sample_4590	Phenotyping	25.6822222222222			assay_4590
sample_4591	Phenotyping	11.1888888888889			assay_4591
sample_4592	Phenotyping	12.9555555555556			assay_4592
sample_4593	Phenotyping	8.83777777777778			assay_4593
sample_4594	Phenotyping	11.2222222222222			assay_4594
sample_4595	Phenotyping	11.1166666666667			assay_4595
sample_4596	Phenotyping	4.33333333333333			assay_4596
sample_4597	Phenotyping	11.3333333333333			assay_4597
sample_4598	Phenotyping	14.25			assay_4598
sample_4599	Phenotyping	13.4444444444444			assay_4599
sample_46	Phenotyping	8.04444444444444			assay_46
sample_460	Phenotyping	5.33333333333333			assay_460
sample_4600	Phenotyping	9.86666666666667			assay_4600
sample_4601	Phenotyping	9.0			assay_4601
sample_4602	Phenotyping	12.6666666666667			assay_4602
sample_4603	Phenotyping	15.0333333333333			assay_4603
sample_4604	Phenotyping	15.21			assay_4604
sample_4605	Phenotyping	14.95			assay_4605
sample_4606	Phenotyping	5.85			assay_4606
sample_4607	Phenotyping	8.41666666666667			assay_4607
sample_4608	Phenotyping	14.6666666666667			assay_4608
sample_4609	Phenotyping	2.59722222222222			assay_4609
sample_461	Phenotyping	3.75			assay_461
sample_4610	Phenotyping	5.35333333333333			assay_4610
sample_4611	Phenotyping	18.0166666666667			assay_4611
sample_4612	Phenotyping	13.5333333333333			assay_4612
sample_4613	Phenotyping	12.7777777777778			assay_4613
sample_4614	Phenotyping	2.66666666666667			assay_4614
sample_4615	Phenotyping	4.0			assay_4615
sample_4616	Phenotyping	5.45277777777778			assay_4616
sample_4617	Phenotyping	1.94444444444444			assay_4617
sample_4618	Phenotyping	11.9			assay_4618
sample_4619	Phenotyping	18.2666666666667			assay_4619
sample_462	Phenotyping	13.4444444444444			assay_462
sample_4620	Phenotyping	16.6222222222222			assay_4620
sample_4621	Phenotyping	3.82777777777778			assay_4621
sample_4622	Phenotyping	7.28888888888889			assay_4622
sample_4623	Phenotyping	6.22222222222222			assay_4623
sample_4624	Phenotyping	15.8333333333333			assay_4624
sample_4625	Phenotyping	23.76			assay_4625
sample_4626	Phenotyping	19.7222222222222			assay_4626
sample_4627	Phenotyping	10.4266666666667			assay_4627
sample_4628	Phenotyping	8.97777777777778			assay_4628
sample_4629	Phenotyping	10.6333333333333			assay_4629
sample_463	Phenotyping	5.77777777777778			assay_463
sample_4630	Phenotyping	2.23888888888889			assay_4630
sample_4631	Phenotyping	3.68166666666667			assay_4631
sample_4632	Phenotyping	2.58333333333333			assay_4632
sample_4633	Phenotyping	1.27777777777778			assay_4633
sample_4634	Phenotyping	4.88888888888889			assay_4634
sample_4635	Phenotyping	5.3			assay_4635
sample_4636	Phenotyping	5.91111111111111			assay_4636
sample_4637	Phenotyping	7.9			assay_4637
sample_4638	Phenotyping	4.83333333333333			assay_4638
sample_4639	Phenotyping	9.82222222222222			assay_4639
sample_464	Phenotyping	8.44444444444444			assay_464
sample_4640	Phenotyping	8.79666666666667			assay_4640
sample_4641	Phenotyping	16.4266666666667			assay_4641
sample_4642	Phenotyping	1.26			assay_4642
sample_4643	Phenotyping	2.32222222222222			assay_4643
sample_4644	Phenotyping	2.74444444444444			assay_4644
sample_4645	Phenotyping	6.16			assay_4645
sample_4646	Phenotyping	3.85			assay_4646
sample_4647	Phenotyping	5.59444444444444			assay_4647
sample_4648	Phenotyping	2.75			assay_4648
sample_4649	Phenotyping	4.04444444444444			assay_4649
sample_465	Phenotyping	10.8333333333333			assay_465
sample_4650	Phenotyping	3.5			assay_4650
sample_4651	Phenotyping	2.86666666666667			assay_4651
sample_4652	Phenotyping	5.6			assay_4652
sample_4653	Phenotyping	7.74444444444444			assay_4653
sample_4654	Phenotyping	5.11111111111111			assay_4654
sample_4655	Phenotyping	8.97222222222222			assay_4655
sample_4656	Phenotyping	7.27222222222222			assay_4656
sample_4657	Phenotyping	6.1			assay_4657
sample_4658	Phenotyping	7.125			assay_4658
sample_4659	Phenotyping	5.48888888888889			assay_4659
sample_466	Phenotyping	5.05555555555556			assay_466
sample_4660	Phenotyping	10.85			assay_4660
sample_4661	Phenotyping	7.5			assay_4661
sample_4662	Phenotyping	9.66666666666667			assay_4662
sample_4663	Phenotyping	9.5			assay_4663
